ID;ACTIVADO;NOMBRE;NOMBRE 2;FAMILIA (CATEGORIA);PRECIO VENTA;PROVEEDOR;PESO_BRUTO;TIPO_ART;DIMENSION;PESO;IVA;LARGO;ANCHO;GRUESO;DIAMETRO;DENSIDAD
052602;1;PAPELERA BCA.;PAPELERA BCA. AL93000;0371;0,0000;400000371;0,000;32;;0,000;0;0,000;0,000;0,000;0,000;0,000
052603;1;PAPELERA NEGRA;PAPELERA NEGRA AL60002;0371;0,0000;400000371;0,000;32;;0,000;0;0,000;0,000;0,000;0,000;0,000
052604;1;AL72700 PAPELERA BCA.;PAPELERA BCA. AL72700;0371;0,0000;400000371;0,000;32;;0,000;0;0,000;0,000;0,000;0,000;0,000
052605;1;AL75900B PAPELERA BCA.;PAPELERA BCA. AL75900B;0371;0,0000;400000371;0,000;32;;0,000;0;0,000;0,000;0,000;0,000;0,000
029801;1;PAPEL HIG.BULK PACK (27x260);PAPEL HIG.BULK PACK (27x2;0645;0,0000;400000645;0,000;14;;0,000;0;0,000;0,000;0,000;0,000;0,000
033242;1;WYPALL L40 PA  OS;REF:7425010  WYPALL L40 PA  OS;0645;24,3200;400000645;0,000;23;;0,000;0;0,000;0,000;0,000;0,000;0,000
030601;1;7906 DISPENSADOR ROLLO;DISPENSADOR ROLLOS REF:79;0645;0,0000;400000645;0,000;22;;0,000;0;0,000;0,000;0,000;0,000;0,000
028510;1;7810 TOALLAS ROSTRO FACIAL 75x15;TOALLAS ROSTRO FACIAL 75x;0645;65,7300;400000645;0,000;16;;0,000;0;0,000;0,000;0,000;0,000;0,000
031110;1;KIMTEX BRAG BOX 36x42 (150U);KIMTEX BRAG BOX 36x42 (15;0645;0,0000;400000645;0,000;40;;0,000;0;0,000;0,000;0,000;0,000;0,000
085059;1;CARRITO ABIERTO POLIETILENO R:4091;CARRITO ABIERTO POLIETILE;2540;0,0000;400002540;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
042601;1;BOLSAS BASURA 52x60 G.90 NEGRA (25x60);BOLSAS BASURA 52x60 G.90;3780;32,2200;400003780;0,000;7;;0,000;0;0,000;0,000;0,000;0,000;0,000
042602;1;BOLSA BASURA 80x105 G.150 ROJA (10X26);BOLSA BASURA 80x105 G.150;3780;32,2200;400003780;0,000;7;;0,000;0;0,000;0,000;0,000;0,000;0,000
056805;1;AMPL315 IBER ASPIRADOR POLVO-AGUA 23L 1 MOTOR;ASPIRADOR AMSTPL 315 POLV;1115;320,2300;400001115;0,000;42;;0,000;0;0,000;0,000;0,000;0,000;0,000
063245;1;KIT DEPOSITO LIQUIDO R.C.M.;KIT DEPOSITO LIQUIDO R.C.;3050;107,1700;400003050;0,000;43;;0,000;0;0,000;0,000;0,000;0,000;0,000
080004;1;TAPA PARA CONTENEDOR MOVIL 110L REF:12908;TAPA PARA CONTENEDOR MOVI;0009;81,1800;400000009;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
043605;1;DETERLEJIA (8U x 2L );DETERLEJIA (8U x 2L );4090;9,6300;400004090;0,000;20;;0,000;0;0,000;0,000;0,000;0,000;0,000
047925;1;PALO ALUMINIO 1,45m DOBLE EMP. Y ROSCA C AGUJERO;PALO ALUMINIO 1,45m DOBLE;0390;2,3200;400000390;0,000;28;;0,000;0;0,000;0,000;0,000;0,000;0,000
041890;1;HIGIENICO SCA 23m (8 x 12);HIGIENICO SCA 23m (8 x 12;2950;19,3000;400002950;0,000;12;;0,000;0;0,000;0,000;0,000;0,000;0,000
047705;1;FREGONA ALGODON CRUDO N  2 175GRS;FREGONA ALGODON CRUDO N  2 175GRS;0373;0,7600;400000373;0,000;24;;0,000;0;0,000;0,000;0,000;0,000;0,000
047710;1;FREG.REC.ALGOD.BCO.190GR.;FREG.REC.ALGOD.BCO.190GR.;0373;0,9300;400000373;0,000;24;;0,000;0;0,000;0,000;0,000;0,000;0,000
047805;1;FREG.RECAMB.250 GRS N  6 ADIAL;FREG.RECAMB.250 GRS N  6 ADIAL;0373;1,0900;400000373;0,000;24;;0,000;0;0,000;0,000;0,000;0,000;0,000
047922;1;PALO ALUM.1,25m DOB.EMPU  . Y ROSCA C AGUJERO;PALO ALUM.1,25m DOB.EMPU  ;0390;1,6300;400000390;0,000;28;;0,000;0;0,000;0,000;0,000;0,000;0,000
018350;1;SN20407  DOSIFICADOR 5 LITROS (UNIDAD);DOSIFICADOR PARA GARRAFA 5 LITROS;0007;6,0000;400000007;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
008010;1;DETERGENTE LAVAVAJILLAS (2Ux5L);LAVAVAJILLAS MAQUINA CONCENTRADO PARA AGUAS MEDIAS;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
006305;1;TASKI SANI ACTIVO (2Ux5L);DETERGENTE USO DIARIO HIGIENIZANTE PARA BA  OS;0001;41,6700;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009655;1;OPTIMUM QUITAGRASAS (2Ux5L);DESENGRASANTE ENERGICO PARA COCINAS;0001;45,2500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
002805;1;SPRINT MAGNUM (2Ux5L);LIMPIADOR ALCALINO CON PERFUME DE LARGA DURACIÓN;0001;26,1100;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
004705;1;PRONTO JABONOSO (2Ux5L);LIMPIADOR LIQUIDO PARA SUPERFICIES DE MADERA;0001;59,4800;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007005;1;SOFT CARE FRESKOGEL (2Ux5L);JABON DE MANOS;0001;49,2000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
085222;1;CUBO C PRENSA R:07943-999 25L;CUBO C PRENSA R:07943-999;2540;0,0000;400002540;0,000;26;;0,000;0;0,000;0,000;0,000;0,000;0,000
005505;1;TASKI SPRINT MULTIUSOS (2U x 5L) W668;LIMPIADOR MULTIUSOS PARA SUPERFICIES LAVABLES;0001;39,1400;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
005215;1;GOOD SENSE TOSCANE (2Ux5L);AMBIENTADOR LIMPIADOR LIQUIDO AROMA FLORAL;0001;51,6300;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
001705;1;JONTEC ASSET (2U x 5L);DETERGENTE NEUTRO PARA SUELOS TRATADOS;0001;37,9200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
006915;1;EMEREL BACTERICIDA (2Ux5L);LIMPIADOR GENERAL CON ALTO PODER DESINFECTANTE;0001;56,3300;400000001;10,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010215;1;JON PRO SUAVIZANTE (2U.X5L.);SUAVIZANTE DE ROPA;0002;15,0200;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
042612;1;BOLSA BASURA 85x105 (PAQ.25U);BOLSA BASURA 85x105 (PAQ.;3780;0,0000;400003780;0,000;7;;0,000;0;0,000;0,000;0,000;0,000;0,000
010910;1;JONCLEAN 900 (ENVASE 20L);DETERGENTE ENERGICO PARA LAVADO DE CAMIONES;0007;91,4000;400000001;20,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008501;1;ABRILLANTADOR LAVAVAJILLAS (2x5L);ABRILLNATADOR CONCENTRADO PARA AGUAS MEDIAS;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
005625;1;SPRINT LIMPIACRISTALES (2x5L);LIMPIADORA PARA CRISTALES Y ESPEJOS;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
006925;1;GERMATOL DESINFECTANTE (2x5L);LIMPIADOR DESINFECTANTE DE USO GENERAL;0001;33,4700;400000001;10,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
004910;1;GOOD SENSE VERT (2x5L);AMBIENTADOR LIMPIADOR LIQUIDO AROMA MANZANA;0001;51,3400;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
000860;1;TASKI TAPI SHAMPOO W668 (2x5L);CHAMP   ACTIVO PARA MOQUETAS CON NEUTRAFRESH;0001;69,0500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
910994;1;VASO 100CC (1500U);VASO 100CC (1500U);0367;0,0000;400000367;0,000;37;;0,000;0;0,000;0,000;0,000;0,000;0,000
010293;1;JON PRO AUTODOSE CLORADO (20L);BLANQUEANTE HIGIENIZANTE CLORADO LIQUIDO;0002;0,0000;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
005225;1;GLADE AMBIENTADOR LIQUIDO PINE (2x5L);AMBIENTADOR LIQUIDO DE LARGA DURACION AROMA PINO;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
006390;1;ACTIVO ANTI-OXIDO (2x5L);DETERGENTE DESINCRUSTANTE Y ANTIOXIDO;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
002910;1;SPRINT GENERAL AMONIACAL (2Ux5L);LIMPIADOR AMONIACAL;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011210;1;JONCLEAN 600 (950L);DETERGENTE MULTIUSOS PARA VEHICULOS INDUSTRIALES;0007;1677,0000;400000001;950,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
002405;1;TASKI SPRINT EMEREL BIO (20L);LIMPIADOR EN  RGICO CON GLIOALCOHOL;0001;78,8500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
014810;1;JONCLEAN DESGRASEL (200L);LAVADO EN FRIO MOTORES;0007;761,5200;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010155;1;JON PRO SUAVIZANTE (ENVASE 20L.);SUAVIZANTE DE ROPA;0002;0,0000;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010301;1;CLAX NTR 62B1 (20L);NEUTRALIZANTE DE ALCALINIDAD Y CLORO;0002;83,1700;400000001;20,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
056815;1;ASPIRADOR VEGAS COMPACT 315 CP 37L.;ASPIRADOR VEGAS COMPA;1115;365,2100;400001115;0,000;42;;0,000;0;0,000;0,000;0,000;0,000;0,000
015850;1;JONCLEAN 707 (20L);DETERGENTE ENERGICO DE USO GENERAL;0007;69,9600;400000001;20,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
900795;1;AMBIBAN (UNIDAD LITRO);AMBIENTADOR LIQUIDO DE BASE ALCOHOLICA;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009410;1;OPTIMUM FORZA TOTAL (2UX5L.);DESENGRASANTE DE HORNOS Y PLANCHAS;0001;46,0700;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
042407;1;60909 R-25 BOLSAS BASURA 60x90 G.90 (500U);BOLSAS BASURA 60x90 G.90;3780;0,0000;400003780;0,000;7;;0,000;0;0,000;0,000;0,000;0,000;0,000
007850;1;JONMATIC 200 (20L);LAVAVAJILLAS MAQUINA CONCENTRADO EN AGUA SEMIDURA;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007580;1;TOTAL DESENGRASANTE (2x5L);LIMPIADOR DESENGRASANTE UNIVERSAL;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
900417;1;SUMA GRILL D9 (5L);DESENGRASANTE DE HORNOS Y PLANCHAS;0001;32,2500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010235;1;JON PRO AUTODOSE L-220 (20L);COMPONENTE ALCALINO SECUESTRANTE EN AGUAS BLANDAS;0002;0,0000;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010255;1;JON PRO AUTODOSE L-TS (20L);COMPONENTE TENSOACTIVO PARA ROPA BLANCA;0002;0,0000;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007545;1;TOTAL FREGASUELOS AMONIACAL (2x5L);DETERGENTE AMONIACAL CON PODER DESENGRASANTE;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
901001;1;GOOD SENSE FRESH (UNIDAD);SPRAY AMBIENTADOR NUTRALIZADOR OLORES TEJIDO-AMBIE;0001;10,4400;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
002205;1;TASKI JONTEC CERAMICA S&MW (2Ux5L);LIMPIADOR PERFUMADO PARA SUELOS CERÁMICOS;0001;38,7200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
102010;1;HARAGAN TRADICIONAL R:90048-01 BCO. 45,7CM;HARAGAN TRADICIONAL R:90048-01 BCO. 45,7CM;0009;17,4300;400000009;0,000;30;;0,000;0;0,000;0,000;0,000;0,000;0,000
102020;1;MANGO PARA HARAGAN R:09051-01 BLU;MANGO PARA HARAGAN R:09051-01 BLU;0009;9,8000;400000009;0,000;28;;0,000;0;0,000;0,000;0,000;0,000;0,000
002415;1;SPRINT EMEREL BIO (2 x 5L);LIMPIADOR EN  RGICO CON GLIOALCOHOL;0001;40,7800;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
085223;1;MOPA RUBBERMAID R:B841-14;MOPA RUBBERMAID R:B841-14;2540;9,5000;400002540;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
085079;1;RUEDAS PARA CONTENEDOR BRUTE 2640;RUEDAS PARA CONTENEDOR BRUTE 2640;2540;0,0000;400002540;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
007925;1;JONMATIC 400 (AGUAS DURAS) 20L.;LAVAVJILLAS MAQUINA CONCENTRADO EN AGUAS DURAS;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
015750;1;SF400910  JONCLEAN HT (20 L);DETERGENTE USO GENERAL;0007;101,1800;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
001810;1;TASKI JONTEC EXTRA W668 (2U x 5L);LAVABRILLO CONCENTRADO;0001;81,3900;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
002810;1;SPRINT MAGNUM (20L);LIMPIADOR ALCALINO CON PERFUME DE LARGA DURACION;0001;47,2600;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
000260;1;TASKI JONTEC N  1 (2x5L);DECAPANTE ULTRARRAPIDO DE CERAS SIN ACLARADO;0001;70,5100;400000001;10,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007650;1;SOFT CARE BACTERICIDA (2x5L);JABON DE MANOS DESINFECTANTE;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009250;1;OPTIMUM MULTI  (2Ux5L);LAVAVAJILLAS PARA LAVADO MANUAL;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
085224;1;MOPA KENTUCKY 340GRS.AZUL;MOPA KENTUCKY 340GRS.AZUL R:B-775;2540;0,0000;400002540;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
085225;1;RECOGEDOR DE LIQUIDOS Y SOLIDOS R9M00 LOBBY PRO;RECOGEDOR DE LIQUIDOS Y SOLIDOS R9M00 LOBBY PRO;2540;0,0000;400002540;0,000;30;;0,000;0;0,000;0,000;0,000;0,000;0,000
010159;1;CLAX MILD 3RL1(20L);DETERGENTE ENZIMATICO PARA AGUAS DE DUREZA MEDIA;0002;168,1100;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
007515;1;TOTAL TODO USO NEUTRO (2x5L);LIMPIADOR NEUTRO TODO USO;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008410;1;ABRILLANTADOR AGUAS DURAS (20L);ABRILLANTADOR CONCENTRADO PARA AGUAS DURAS;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
900151;1;SPRINT LIMPIADOR CLORADO (UNIDAD);LIMPIADOR DESINFECTANTE CLORADO;0001;2,3700;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
012650;1;JONCLEAN WAX (20L);CERA CONCENTRADA TRIPLE EFECTO;0007;77,5400;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
041620;1;NO HAY BOBINA INDUSTRIAL 2C. 525M. (U.);BOBINA INDUSTRIAL 2C. 525M. (U.);2950;15,2200;400002950;0,000;46;;0,000;0;0,000;0,000;0,000;0,000;0,000
042313;1;TOALLA TORK ADVAN. 2C.B.25,5x2cm(180Ux21)R.;120289 TOALLA TORK ADVAN. 2C.B.25.5CM.X21CM.(180UX;2950;56,4500;400002950;0,000;16;;0,000;0;0,000;0,000;0,000;0,000;0,000
999999;1;PRUEBA KIT;PRUEBA KIT;;0,0000;;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
031150;1;KIMTECH SCIENCE (15x96U);KIMTECH SCIENCE R:7551200 (15x96U);0645;137,9300;400000645;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
085226;1;ESTANTE SUPERIOR BCO. R:4091 L-1 P R:4091;ESTANTE SUPERIOR BCO. R:4091 L-1 P R:4091;2540;0,0000;400002540;0,000;49;;0,000;0;0,000;0,000;0,000;0,000;0,000
085227;1;PLATAFORMA DE TRANSPORTE R:4406;PLATAFORMA DE TRANSPORTE R:4406;2540;0,0000;400002540;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
005645;1;ROOM CARE R3  (6Ux750ML );DETERGENTE LIMPIACRISTALES Y OTRAS SUPERFICIES  CO;0001;26,6900;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009605;1;JONCLEAN F-4 (20L);DESENGRASANTE ALCALINO PARA RESIDUOS ORGANICOS;0007;0,0000;400000007;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
008350;1;JONMATIC ABRILLANTADOR (20L);ABRILLANTADOR CONCENTRADO PARA AGUAS MEDIAS;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
006412;1;SANI DES (2Ux5L);LIMPIADOR DESINFECTANTE PARA CUARTOS DE BA  OS;0001;47,1500;400000001;10,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
085228;1;CONTENEDOR R:3964 LANDMARK S CENICERO;CONTENEDOR R:3964 LANDMARK S CENICERO;2540;0,0000;400002540;0,000;32;;0,000;0;0,000;0,000;0,000;0,000;0,000
007215;1;SOFT CARE CREMA H8 (20L);CREMA LIMPIAMANOS PARA SUCIEDADES DIFICILES;0007;70,8700;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010019;1;BOTELLA KIT 2L SUMA D1 REFILL 3PC W (3bot+;BOTELLA PARA SUMA D1 SISTEMA REFILL;0001;70,5500;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010031;1;BTL KIT 2L SUMA D2 REFILL 3PC W (3bot+3dos;KIT DE BOTELLAS D2 PARA SISTEMA REFILL;0001;70,5500;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010033;1;BTL KIT 2L SUMA D4 REFILL 3PC W (3bot+3dos;KIT DE BOTELLAS D4 PARA SISTEMA REFILL;0001;70,5500;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010036;1;SPRY TRIGGER WHITE D2 10 DIVERMITE;CABEZA PULVERIZADORA D2-D10 PARA SISTEMA DIVERMITE;0001;23,0000;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010037;1;BTL KIT 0.75L. SUMA D2 DIVERMITE (6bot+6pu;KIT DE BOTELLAS D2 PARA SISTEMA DIVERMITE;0001;66,6700;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010038;1;BTL KIT 0.75L. SUMA D4 REFILL 6P (6bot+6pu;KIT DE BOTELLAS D4 PARA SISTEMA REFILL;0001;66,6700;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010039;1;BTL KIT 0.75L. SUMA D10 DIVERMIT (6bot+6pu;KIT DE BOTELLAS D10 PARA SISTEMA DIVERMITE;0001;66,6700;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010041;1;FOAM TRIGGER WHITE 2L 1PC;PULVERIZADOR PARA ESPUMA SISTEMA REFILL;0001;12,9100;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
010042;1;FOAM TRIGGER WHITE 5L 1PC;PULVERIZADOR PARA ESPUMA SISTEMA REFILL;0001;12,9100;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
085229;1;CONO SEGURIDAD 6277-77-YEL.26,7x26x7x65,10;CONO SEGURIDAD 6277-77-YEL.26,7x26x7x65,10;2540;25,7500;400002540;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
001910;1;TASKI JONTEC ETERNUM (2 x 5L);EMULSION METALIZADA DE LARGA DURACIÓN;0001;94,4200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
016350;1;JONCLEAN 420 (20L);SF401060 DETERGENTE ENERGICO LIMPIEZA EN GENERAL;0001;0,0000;400000001;20,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
042618;1;BOLSA BASURA 80x105 G.200 (250U);BOLSA BASURA 80x105 G.200 (250U);3780;0,0000;400003780;0,000;7;;0,000;0;0,000;0,000;0,000;0,000;0,000
010109;1;TOKE AEROSOL (UNIDAD);ALMIDON EN AEROSOL;0001;5,5200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
085230;1;KIT CON BOLSA VINILO AMARILLA R:6173-M2;KIT CON BOLSA VINILO AMARILLA R:6173-M2;2540;38,3400;400002540;0,000;48;;0,000;0;0,000;0,000;0,000;0,000;0,000
003053;1;SPRINT H-100 (3U x 5L);LIMPIADOR CLORADO;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010151;1;OMIN (1 SACO x 18 KG);DETERGENTE ATOMIZADO ENZIMATICO CON BLANQUEANTE;0002;0,0000;400000002;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009705;1;OPTIMUM QUITAGRASAS (20L);DESENGRASANTE ENERGICO PARA COCINAS;0001;0,0000;400000001;20,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
011805;1;JONCLEAN 300 (20L);DESINCRUSTANTE PARA HORMIGONERAS;0007;61,5700;400000001;20,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
017010;1;JD HYPOFOAM VF6 (20L);7515402 JD HYPOFOAM VF6 (20L);0001;0,0000;400000007;20,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
085231;1;PRENSA AZUL RUBBERMAID;PRENSA P-620 AZUL RUBBERMAID;0009;67,7200;400002540;0,000;26;;0,000;0;0,000;0,000;0,000;0,000;0,000
011110;1;JONCLEAN 600 (20L);DETERGENTE MULTIUSOS PARA VEHICULOS INDUSTRIALES;0007;41,3700;400000001;20,000;1;;0,000;0;0,000;0,000;0,000;0,000;20,000
007045;1;JABON MANOS NACARADO (2x5L);JABON DE MANOS NACARADO;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
085232;1;CARRO RUBBERMAID 9T 13-GRY;CARRO RUBBERMAID 9T 13-GRY;2540;0,0000;400002540;0,000;4;;0,000;0;0,000;0,000;0,000;0,000;0,000
085233;1;TAPA RUBBERMAID 9T 22-GRY;TAPA RUBBERMAID 9T 22-GRY;2540;0,0000;400002540;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
012405;1;JONCLEAN SELKAR (20L.);CHAMPU LAVADO MANUAL;0007;48,4200;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
009105;1;OPTIMUM MULTI (20L.);LAVAVAJILLAS PARA LAVADO MANUAL;0001;25,1500;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
010001;1;B.DESINF-DESENGRASANTE (2Ux5L);DETERGENTE DESINFECTANTE Y DESENGRASANTE;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
042163;1;J287053 HIGIENICO IND. PASTA 2C ADIAL 150M (18U);HIGIENICO IND. PASTA 2C ADIAL (18U);3035;23,9900;400003035;0,000;13;;0,000;0;0,000;0,000;0,000;0,000;0,000
009645;1;BRILLO QUITAGRASAS J.P.OPTIMUM (2x5L);DESENGRASANTE ENERGICO PARA COCINAS;0001;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
042126;1;42145 J288273 BOB.PAPEL SECA-MANOS 150M 2C.ADICEL;J288273 BOB.PAPEL SECA-MANOS 150M 2C.ADICEL PASTA;3035;19,7500;400003035;0,000;15;;0,000;0;0,000;0,000;0,000;0,000;0,000
012310;1;JONCLEAN SELMATIC (20L);CHAMPU CONCENTRADO;0007;44,3300;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
900847;1;DETERG. LAVAVAJILLAS AUTOMATICO (5L);LAVAVAJILLAS MAQUINA CONCENTRADO PARA AGUAS MEDIAS;;0,0000;400000001;0,000;1;;0,000;0;0,000;0,000;0,000;0,000;0,000
085234;1;BANDEJA GASTRON.3,8L.123P00 CLR;BANDEJA GASTRON.3,8L.123P-00 CLR;2540;0,0000;400002540;0,000;38;;0,000;0;0,000;0,000;0,000;0,000;0,000
008506;1;DISPENSADOR DV-D1 DIVERMITE-PLUS;DISPENSADOR DV-D1 DIVERMITE-PLUS;0001;0,0000;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
008507;1;DISPENSADOR DV-S DIVERMITE S;DISPENSADOR DV-S DIVERMITE S;0001;0,0000;400000001;0,000;10;;0,000;0;0,000;0,000;0,000;0,000;0,000
042116;1;BOB.PAPEL SECA-MANOS 180M 2C. ADIAL (6U);BOB.PAPEL SECA-MANOS 180M 2C. ADIAL;3035;22,2200;400003035;0,000;15;;0,000;0;0,000;0,000;0,000;0,000;0,000
042124;1;AHORA 42156 BOBINA CELULOSA IND.600M. 2H ADICEL (U;BOBINA CELULOSA IND.600M. 2H ADICEL (UNIDAD);3035;15,0100;400003035;0,000;46;;0,000;0;0,000;0,000;0,000;0,000;0,000
075241;1;MICROTUFF PLUS AZUL 38cm x 38 cm (5);MICROTUFF PLUS AZUL 38cm x 38 cm (5);1635;16,2500;400001635;0,000;23;;0,000;0;0,000;0,000;0,000;0,000;0,000
075242;1;MICROTUFF PLUS ROJA  38cmx38cm (5u);MICROTUFF PLUS ROJA  38cmx38cm (5u);1635;16,2500;400001635;0,000;23;;0,000;0;0,000;0,000;0,000;0,000;0,000
075243;1;MICROTUFF PLUS VERDE 38cmx38cm (5U);MICROTUFF PLUS VERDE 38cmx38cm (5U);1635;16,2500;400001635;0,000;23;;0,000;0;0,000;0,000;0,000;0,000;0,000
075244;1;MICROTUFF PLUS AMARILLA 38cmx38cm (5U);MICROTUFF PLUS AMARILLA 38cmx38cm (5U);1635;16,2500;400001635;0,000;23;;0,000;0;0,000;0,000;0,000;0,000;0,000
075720;1;121783 SISTEMA EXPRESS-SPRAY EXPRESS 145CM.;121783 SISTEMA EXPRESS-SPRAY EXPRESS 145CM.;1635;76,8000;400001635;0,000;27;;0,000;0;0,000;0,000;0,000;0,000;0,000
